Property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
8083,-37.75177383,144.7492523,13 Roycroft Avenue,BURNSIDE,6480000,house,2009,3,1,1,SC_048,2202,20002,4537,33,0,hospital_057,5824,S_156,440
5508,-37.782604,144.858517,14 Hancock Crescent,BRAYBROOK,5460000,house,2010,2,1,0,SC_043,1258,20022,1894,21,0,hospital_174,2351,S_149,1259
4469,-37.843504,144.87637,43 Agg Street,NEWPORT,5870000,house,2010,3,1,1,SC_033,3207,19994,642,20,0,hospital_141,2491,S_056,2782
2717,-37.814536,144.896202,11 Somerville Road,YARRAVILLE,7335000,house,2015,3,1,1,SC_043,3836,19996,570,15,0,hospital_056,2540,S_201,1543
53455,-37.82148400000001,145.006305,53 Fraser Street,RICHMOND,8307000,house,2011,4,1,0,SC_038,2132,19906,685,12,0,hospital_122,287,S_076,1625
38252,-37.780328,145.020971,36 Broomfield Avenue,ALPHINGTON,19380000,house,2011,4,1,0,SC_001,2295,19930,380,19,0,hospital_029,1048,S_219,2267
1621,-37.788512,144.864821,1/9 Montgomery Street,MAIDSTONE,5750000,house,2014,3,2,1,SC_043,643,20022,1207,21,0,hospital_056,1949,S_149,643
1292,-37.80386353,144.8915863,63 Windsor Street,SEDDON,5740000,house,2007,2,1,0,SC_043,2879,20024,152,17,0,hospital_056,1285,S_201,663
69940,-37.860623,145.08584399999995,32 Baker Parade,ASHBURTON,19210000,house,2009,3,1,0,SC_042,1926,19848,423,35,0,hospital_098,379,S_112,950
59438,-37.810578,145.199535,15 Dawe Road,MITCHAM,8239000,house,2016,3,1,1,SC_088,2007,19900,1061,39,0,hospital_010,478,S_202,2531
8905,-37.8876628,144.7571909,16 George Benjamin Court,SEABROOK,6256000,house,2013,4,2,0,SC_092,2578,46468,2158,32,0,hospital_073,6898,S_001,1968
39405,-37.680276,145.052082,10 Zelkova Terrace,BUNDOORA,12000000,house,2011,4,2,2,SC_062,4337,20007,3330,38,0,hospital_041,1571,S_155,2065
36663,-37.639404,145.05893400000005,1 Trumper Place,EPPING,3630000,house,2011,3,2,2,SC_062,2711,45795,1299,46,0,hospital_053,3979,S_083,1720
83532,-37.855335,144.984531,15 Albert Street,WINDSOR,4125000,house,2016,3,1,0,SC_066,1197,19957,664,11,0,hospital_103,834,S_017,1548
93093,-38.009245,145.095606,27 Governor Road,MORDIALLOC,14960000,house,2016,3,2,2,SC_003,4281,19863,757,45,0,hospital_001,2879,S_119,794
41987,-37.740605,145.064336,28 Bellevue Avenue,ROSANNA,11625000,house,2014,3,1,2,SC_017,1727,19936,299,28,0,hospital_090,1604,S_100,2097
80820,-37.97027206,145.2155609,1498 Heatherton Road,DANDENONG,3962000,house,2009,3,1,2,SC_112,1872,19888,2251,53,0,hospital_048,203,S_183,1407
61934,-37.809535,145.218874,4 Poynton Avenue,RINGWOOD,11600000,house,2014,3,2,1,SC_032,945,19902,1135,43,0,hospital_105,2136,S_040,909
80431,-38.002913,145.15868999999995,64 Donnici Drive,KEYSBOROUGH,5080000,house,2015,3,2,2,SC_057,1713,19889,3984,50,0,hospital_096,1495,S_079,1630
36039,-37.680336,145.0352631,61 Darebin Drive,THOMASTOWN,3770000,house,2008,3,1,1,SC_062,5457,20007,1849,38,0,hospital_041,2735,S_228,1817
40808,-37.707275,145.06768799999998,5 Villea Court,BUNDOORA,6875000,house,2015,3,2,3,SC_047,4790,19984,1476,34,0,hospital_037,1103,S_155,1479
93502,-38.004231,145.096026,56 Bear Street,MORDIALLOC,6290000,house,2013,5,3,2,SC_003,3735,19863,779,45,0,hospital_001,2536,S_119,924
3117,-37.809803,144.88822199999996,22 O'Farrell Street,YARRAVILLE,2795000,house,2013,3,1,1,SC_043,2958,19997,661,14,0,hospital_056,1864,S_201,1326
65769,-37.782212,145.326684,14 Russell Avenue,MOOROOLBARK,13285500,house,2012,3,1,1,SC_084,2904,19877,1288,54,0,hospital_113,3345,S_224,2643
82758,-37.907147,145.250277,38 Valleyview Drive,ROWVILLE,6636000,house,2011,4,2,2,SC_049,5285,19868,4861,55,0,hospital_026,4782,S_027,1887
934,-37.795182,144.890792,37 Shepherd Street,FOOTSCRAY,11008000,house,2015,3,1,3,SC_085,2423,20024,817,17,0,hospital_003,360,S_201,887
9329,-37.860352,144.72956499999995,16 Higgins Way,TRUGANINA,4774000,house,2016,3,2,2,SC_053,2496,46468,1895,32,0,hospital_073,4775,S_007,1412
45072,-37.711753,145.104747,40 Louis Street,GREENSBOROUGH,6565000,house,2010,3,1,1,SC_017,5845,19985,921,38,0,hospital_075,744,S_020,887
25511,-37.570812,144.92578999999995,15 Pinnacle Drive,CRAIGIEBURN,5418000,house,2011,3,2,1,SC_005,630,40221,3782,46,0,hospital_104,8905,S_178,2681
23391,-37.64519882,144.9029846,12 Linlithgow Way,GREENVALE,6182000,house,2008,4,2,2,SC_072,1804,44817,2689,39,0,hospital_104,1654,S_211,1953
96487,-38.018244,145.27881100000005,13 Glencairn Avenue,HALLAM,6690000,house,2016,3,2,2,SC_077,3045,19885,794,58,0,hospital_069,2692,S_212,1895
84991,-37.884383,144.984247,5 Bendigo Avenue,ELWOOD,39150000,house,2013,4,2,2,SC_015,1774,19955,1350,15,0,hospital_116,2209,S_133,1482
34978,-37.720125,145.012473,44 Delaware Street,RESERVOIR,9590000,house,2014,3,1,2,SC_103,2356,20010,602,32,0,hospital_139,1301,S_225,1527
62671,-37.834774,145.24487299999996,2 Muller Court,HEATHMONT,14705000,house,2016,3,2,2,SC_032,2829,19871,719,45,0,hospital_179,2234,S_139,2140
61767,-37.819756,145.233607,30 Caroline Street,RINGWOOD,5157000,house,2013,2,1,1,SC_032,886,19902,593,43,0,hospital_105,1270,S_190,967
50289,-37.757618,145.0880371,5/58 Templestowe Road,BULLEEN,3080000,house,2012,1,1,1,SC_009,957,19935,2408,27,0,hospital_004,2307,S_154,1020
14148,-37.752016,144.902883,25 McCracken Street,ESSENDON,18720000,house,2014,4,3,2,SC_082,2021,20037,1253,20,0,hospital_184,1099,S_197,1068
47696,-37.808676,145.05113500000004,1/241 Cotham Road,KEW,16200000,house,2014,3,2,2,SC_099,1847,19903,1597,22,0,hospital_064,249,S_039,1808
45235,-37.69348,145.127084,50 Wahroonga Crescent,GREENSBOROUGH,6050000,house,2015,4,1,1,SC_051,3624,19985,2028,38,0,hospital_075,2275,S_051,1229
67661,-37.745033,145.364815,7 Neptune Court,LILYDALE,4248000,house,2016,3,1,1,SC_084,4710,19876,1905,59,0,hospital_151,1118,S_233,1945
37689,-37.6274044,145.0313812,7 Crane Avenue,EPPING,2720000,house,2013,4,2,2,SC_062,5483,20005,2783,43,0,hospital_053,2994,S_196,2224
35852,-37.678321,145.031773,11 Valentine Avenue,THOMASTOWN,4125000,house,2015,3,1,2,SC_062,5587,20007,1558,38,0,hospital_041,3112,S_228,1441
93821,-38.064475,145.122145,14 Cannes Avenue,BONBEACH,5115000,house,2012,3,1,2,SC_070,5927,19859,275,52,0,hospital_096,8975,S_077,1254
8565,-37.76024,144.788343,50 Carmody Drive,CAIRNLEA,10030000,house,2014,4,2,2,SC_107,4032,20003,1893,31,0,hospital_057,2302,S_159,235
49400,-37.8073004,145.0996544,"314 Belmore Road, corner Fitzgerald Street",BALWYN,9360000,house,2013,4,2,2,SC_020,2331,19896,1445,33,0,hospital_117,1563,S_136,386
79287,-37.938541,145.154317,64 Springvale Road,SPRINGVALE,9548000,house,2016,3,1,2,SC_073,4542,19913,1223,43,0,hospital_076,3502,S_075,1680
39091,-37.758277,145.033411,98 Beatty Street,IVANHOE,18720000,house,2012,5,3,2,SC_001,1302,19933,1586,23,0,hospital_039,612,S_219,1329
32227,-37.743239,145.018566,20 Emerald Street,PRESTON,9490000,house,2015,3,2,1,SC_047,1159,20013,1641,25,0,hospital_035,2384,S_084,1542
67578,-37.750123,145.34285,55A Beresford Road,LILYDALE,3690000,house,2015,2,1,2,SC_084,2697,19876,737,59,0,hospital_151,1239,S_233,1079
60706,-37.83074188,145.2120972,35 Toomey Street,VERMONT,6075000,house,2008,3,1,2,SC_032,2484,19901,1320,41,0,hospital_008,2453,S_040,2553
66111,-37.765678,145.321349,26 Hilledge Lane,MOOROOLBARK,13040000,house,2010,4,3,2,SC_084,1062,19877,2264,54,0,hospital_113,2971,S_168,777
62953,-37.825093,145.250573,45 Canterbury Road,HEATHMONT,5000000,house,2010,2,1,1,SC_032,2355,19871,640,45,0,hospital_105,1688,S_190,2326
48569,-37.804903,145.038603,56 Mary Street,KEW,19800000,house,2014,4,2,1,SC_083,1753,19904,1854,20,0,hospital_064,952,S_039,683
44083,-37.692733,145.110051,10 Wolangi Court,GREENSBOROUGH,3598000,house,2010,3,2,3,SC_051,4864,19985,1259,38,0,hospital_075,1428,S_210,1329
54392,-37.832321,145.04176,3/37 Robinson Road,HAWTHORN,22950000,house,2015,3,2,3,SC_083,1427,19910,1113,12,0,hospital_127,1027,S_208,1483
10907,-37.791639,144.93068200000005,81 Eastwood Street,KENSINGTON,15750000,house,2016,3,2,1,SC_011,1643,20041,239,13,0,hospital_114,332,S_086,554
77220,-37.929388,145.100997,37 Crawford Road,CLARINDA,6510000,house,2014,4,2,2,SC_003,4763,19915,1794,38,0,hospital_076,1917,S_170,1513
6668,-37.782985,144.84410400000004,37 Alice Street,SUNSHINE,7600000,house,2016,3,2,2,SC_102,929,20021,1165,25,0,hospital_174,1177,S_080,980
7226,-37.736257,144.830977,141 Rowan Drive,KEALBA,5100000,house,2012,4,1,2,SC_107,2303,20002,2886,33,0,hospital_005,3030,S_222,2542
55340,-37.847063,145.082134,239 Highfield Road,CAMBERWELL,24310000,house,2011,4,2,2,SC_099,3299,19849,521,33,0,hospital_089,1564,S_160,1662
5710,-37.788655,144.84939,30 Moama Street,BRAYBROOK,4400000,house,2015,3,1,1,SC_043,1203,20021,1453,25,0,hospital_174,1921,S_149,1203
7635,-37.741004,144.765783,75 Entally Drive,ALBANVALE,4500000,house,2011,3,2,0,SC_048,2317,20001,2786,36,0,hospital_057,4805,S_070,1283
383,-37.79457474,144.89610290000005,15 Tiernan Street,FOOTSCRAY,5010000,house,2007,2,1,0,SC_011,2225,20025,956,14,0,hospital_003,667,S_201,707
84007,-37.853119,144.995857,41 Eastbourne Street,WINDSOR,18460000,house,2012,3,1,1,SC_066,678,19957,469,11,0,hospital_012,307,S_115,1002
60022,-37.811953,145.199429,47 Burnett Street,MITCHAM,6060000,house,2010,3,1,1,SC_088,1929,19900,940,39,0,hospital_010,497,S_202,2437
56832,-37.853826,145.12459099999995,61 McCubbin Street,BURWOOD,12920000,house,2011,3,2,1,SC_037,3876,19875,2405,29,0,hospital_047,1451,S_097,870
12889,-37.712713,144.769155,3 Derribong Court,DELAHEY,5280000,house,2011,3,1,1,SC_048,3317,20000,1363,39,0,hospital_057,6650,S_094,1316
70203,-37.861554,145.09294,58 Baker Parade,ASHBURTON,12600000,house,2011,2,1,2,SC_042,1762,19848,1020,35,0,hospital_089,472,S_112,549
82598,-37.90512848,145.26402280000005,167 Karoo Road,ROWVILLE,6188000,house,2009,3,2,0,SC_049,4062,19868,3785,55,0,hospital_150,4383,S_027,2922
32945,-37.73189926,144.99086,539 Gilbert Road,PRESTON,4635000,house,2009,3,1,1,SC_103,1298,20011,1119,29,0,hospital_139,1717,S_030,691
15206,-37.724982,144.91763899999995,3 Odin Street,STRATHMORE,7875000,house,2015,4,2,2,SC_082,1460,20033,854,30,0,hospital_184,2223,S_198,1956
18316,-37.674935,144.916465,17 Talgarno Street,BROADMEADOWS,5040000,house,2012,3,1,1,SC_072,2739,20030,945,36,0,hospital_104,2720,S_153,576
88868,-37.951641,145.029238,40 Highland Avenue,HIGHETT,15300000,house,2015,3,1,2,SC_079,1076,19872,1165,40,0,hospital_058,1429,S_214,933
82469,-37.998085,145.235958,9 Wattle Drive,DOVETON,3400000,house,2010,3,1,0,SC_077,1341,19888,2472,53,0,hospital_119,2074,S_184,2096
67659,-37.755701,145.36829699999996,7 Marana Close,LILYDALE,6600000,house,2014,3,2,1,SC_084,4792,19876,1812,59,0,hospital_151,1087,S_233,1631
18799,-37.669154,144.947229,4 AMBROSE STREET,DALLAS,3720000,house,2011,3,1,2,SC_072,3009,19960,345,39,0,hospital_104,3131,S_153,2463
77388,-37.925044,145.175041,10 Worthing Court,MULGRAVE,6120000,house,2016,3,1,2,SC_073,2300,19913,3318,43,0,hospital_161,3668,S_067,1698
82021,-37.99625397,145.2404938,27 Fugosia Street,DOVETON,2090000,house,2008,3,1,0,SC_077,1208,19888,2788,53,0,hospital_119,2259,S_184,2334
96334,-37.90176500000001,145.052518,91 Leila Road,ORMOND,13902000,house,2013,3,1,2,SC_041,1969,19941,1145,35,0,hospital_159,2601,S_015,1604
25611,-37.601834,144.927765,17 Axminster Drive,CRAIGIEBURN,5248000,house,2013,3,1,0,SC_110,1141,40221,1372,46,0,hospital_104,5478,S_178,1031
87614,-37.936107,145.01738999999995,30 Teddington Road,HAMPTON,14000000,house,2013,2,1,2,SC_046,1878,19949,1413,27,0,hospital_036,1392,S_214,1117
29573,-37.763523,144.98718,174 Beaconsfield Parade,NORTHCOTE,13335000,house,2015,3,1,0,SC_103,2965,20015,871,21,0,hospital_144,1564,S_105,2004
72199,-37.8501358,145.24932859999996,21 Tamar Street,BAYSWATER,3640000,house,2005,3,1,2,SC_032,4535,19870,1900,49,0,hospital_002,1760,S_139,1738
10036,-37.79657364,144.928009,13 Derby Street,KENSINGTON,4455000,house,2008,3,1,0,SC_011,1894,20041,382,13,0,hospital_114,300,S_086,1046
42532,-37.746634,145.090372,7 Greenwich Place,VIEWBANK,7462000,house,2012,4,1,0,SC_009,2121,19936,2174,28,0,hospital_066,2693,S_154,2209
19815,-37.675125,144.901513,7 Dooen Court,WESTMEADOWS,4550000,house,2012,4,1,2,SC_059,2062,20030,1822,36,0,hospital_104,3189,S_153,1805
63365,-37.789006,145.270612,100 Maroondah Highway,CROYDON,4690000,house,2016,3,1,0,SC_022,1569,19878,1133,50,0,hospital_164,2471,S_181,1200
66191,-37.770116,145.326577,3 Naroo Road,MOOROOLBARK,4455000,house,2011,4,2,2,SC_084,1736,19877,2051,54,0,hospital_113,2643,S_168,1418
13628,-37.75487137,144.92428590000003,1 Overman Court,ESSENDON,7350000,house,2008,3,1,2,SC_082,2849,20037,723,20,0,hospital_128,1487,S_025,1457
88589,-37.953287,145.03627,2 Clonmult Avenue,HIGHETT,7711000,house,2012,4,3,2,SC_079,626,19872,731,40,0,hospital_058,1783,S_069,626
6866,-37.78830338,144.84403989999996,6 High Street,SUNSHINE,3960000,house,2009,4,2,2,SC_102,1136,20021,982,25,0,hospital_174,1556,S_080,1216
69584,-37.869388,145.10306599999996,15 Mulgrave Street,ASHWOOD,8160000,house,2016,3,1,1,SC_042,1348,19840,921,27,0,hospital_089,1545,S_112,881
83581,-37.850397,145.004029,17 Spring Street,PRAHRAN,10600000,house,2010,2,1,0,SC_066,982,19947,667,20,0,hospital_132,595,S_115,284
83124,-37.88427353,145.24142460000004,25 Elliot Street,KNOXFIELD,11730000,house,2009,3,2,0,SC_073,5453,19869,4613,53,0,hospital_002,3976,S_027,1787
62486,-37.82041168,145.24371340000005,10 Tagell Road,HEATHMONT,7616000,house,2009,4,2,2,SC_032,1563,19871,884,45,0,hospital_105,1034,S_190,1528
91508,-37.990233,145.037331,3 Bodley Street,BEAUMARIS,16320000,house,2009,4,2,2,SC_079,4587,19865,2614,40,0,hospital_055,1724,S_011,2404
65910,-37.766751,145.321575,186 Hayrick Lane,MOOROOLBARK,3568000,house,2014,4,2,1,SC_084,1170,19877,2160,54,0,hospital_113,2971,S_168,896
37369,-37.653997,145.038874,39 Hendersons Road,EPPING,4200000,house,2014,3,1,2,SC_062,4118,20005,792,43,0,hospital_053,1991,S_229,2205
60567,-37.843895,145.183315,2 Marleigh Street,VERMONT,3656000,house,2011,3,1,2,SC_088,2755,19899,2696,36,0,hospital_192,2113,S_066,1885
12005,-37.719304,144.77005,1 Oat Close,DELAHEY,4070000,house,2010,3,2,2,SC_048,2937,20000,2056,39,0,hospital_057,6028,S_094,1969
27538,-37.609887,144.923954,7 Bembridge Mews,CRAIGIEBURN,3300000,house,2015,3,2,2,SC_110,1915,40221,1930,46,0,hospital_104,4554,S_005,1864
27331,-37.57359,144.923011,6 Arapiles Avenue,CRAIGIEBURN,8925000,house,2015,3,2,2,SC_005,251,40221,3617,46,0,hospital_104,8586,S_178,2470
41568,-37.737941,145.07050900000004,13 St Andrews Avenue,ROSANNA,12000000,house,2013,2,1,1,SC_017,1992,19936,671,28,0,hospital_066,2074,S_100,2369
7374,-37.74983,144.77057299999996,29 Angelique Grove,ALBANVALE,2984000,house,2016,3,1,2,SC_048,3173,20002,2653,33,0,hospital_057,4043,S_070,284
57928,-37.825138,145.148004,28 Linum Street,BLACKBURN,16900000,house,2011,4,3,2,SC_002,2161,19898,591,35,0,hospital_060,1124,S_018,702
69535,-37.869993,145.094025,13 Temple Street,ASHWOOD,13680000,house,2014,4,3,2,SC_042,848,19839,573,25,0,hospital_098,1043,S_112,396
31312,-37.757524,144.995969,51 Smith Street,THORNBURY,6498000,house,2011,2,1,1,SC_103,2065,20014,358,23,0,hospital_035,1205,S_105,985
8003,-37.748083,144.744248,10 Klim Place,BURNSIDE,4015000,house,2010,3,2,2,SC_048,1700,20001,4833,36,0,hospital_057,6335,S_156,1018
857,-37.79592514,144.89305119999997,31 Herbert Street,FOOTSCRAY,9180000,house,2009,3,1,1,SC_085,2524,20024,745,17,0,hospital_003,537,S_201,692
29244,-37.76773170000001,144.99664140000004,108 Herbert Street,NORTHCOTE,6300000,house,2011,3,1,1,SC_103,3168,20016,266,20,0,hospital_035,1123,S_105,1954
77106,-37.94237137,145.10382080000005,14 Carbine Avenue,CLARINDA,8820000,house,2008,3,1,1,SC_003,3453,19915,2456,38,0,hospital_076,2724,S_170,2027
96711,-38.003221,145.256228,29 Philip Road,HALLAM,3750000,house,2011,4,1,2,SC_077,729,19885,2005,58,0,hospital_119,3840,S_212,844
54985,-37.849102,145.082905,1250 Toorak Road,CAMBERWELL,6840000,house,2010,3,1,2,SC_042,3233,19849,345,33,0,hospital_089,1355,S_160,1887
36016,-37.68069077,145.039856,"45 Bickley Avenue,",THOMASTOWN,3795000,house,2009,3,1,2,SC_062,5158,20007,2254,38,0,hospital_041,2361,S_228,2199
36873,-37.634466,145.039851,15 Chettam Street,EPPING,5600000,house,2015,4,2,2,SC_062,4457,20005,2171,43,0,hospital_053,2805,S_196,2661
92352,-37.976277,145.073998,56 Riviera Street,MENTONE,11316000,house,2015,3,1,2,SC_003,1441,19865,994,40,0,hospital_133,856,S_003,912
7398,-37.736603,144.82398,3 McGrath Close,KEALBA,4380000,house,2016,3,1,0,SC_107,1790,20002,2298,33,0,hospital_005,2773,S_222,1994
85323,-37.88551331,145.0032959,18 Stanley Street,ELSTERNWICK,6240000,house,2008,5,3,3,SC_015,2729,19954,227,17,0,hospital_116,532,S_193,290
6752,-37.793166,144.830272,46 Benjamin Street,SUNSHINE,4365000,house,2015,3,1,1,SC_102,1241,20021,564,25,0,hospital_174,1734,S_080,1308
80488,-37.999032,145.18036,76 Cabinda Drive,KEYSBOROUGH,8320000,house,2014,5,3,2,SC_057,934,19889,2514,50,0,hospital_096,1016,S_079,960
33074,-37.737618,144.994609,65 Jessie Street,PRESTON,7200000,house,2014,3,1,2,SC_103,682,20012,534,27,0,hospital_139,2252,S_085,726
79402,-37.954606,145.141499,82 Ellen Street,SPRINGVALE,6240000,house,2011,4,1,2,SC_003,4956,19913,1193,43,0,hospital_124,3704,S_075,896
4172,-37.84442420000001,144.8781034,17 Ford Street,NEWPORT,9150000,house,2011,3,1,0,SC_033,3391,19994,519,20,0,hospital_141,2324,S_056,2959
8724,-37.74994659,144.7511749,9 Yallambee Place,BURNSIDE,3616000,house,2008,4,2,2,SC_048,2073,20002,4339,33,0,hospital_057,5696,S_156,421
87670,-37.94550200000001,145.009059,38 Bridge Street,HAMPTON,13500000,house,2010,3,1,1,SC_046,2656,19948,667,29,0,hospital_036,581,S_088,1106
47763,-37.804307,145.050752,11 Parkhill Drive,KEW,11990000,house,2012,3,2,2,SC_083,2239,19903,2060,22,0,hospital_064,534,S_137,1750
56587,-37.844085,145.106387,31 Uganda Street,BURWOOD,8030000,house,2010,3,1,1,SC_037,3124,19895,2318,30,0,hospital_089,1833,S_097,2645
10347,-37.79195900000001,144.919917,29 Gatehouse Drive,KENSINGTON,8800000,house,2016,4,2,2,SC_011,1117,20040,949,14,0,hospital_114,963,S_086,880
89438,-37.9593811,145.020401,3 Spring Street,SANDRINGHAM,8865000,house,2008,4,2,2,SC_079,2143,19948,1717,29,0,hospital_058,274,S_214,1562
72628,-37.852449,145.247016,9 June Court,BAYSWATER,6706000,house,2012,4,2,2,SC_032,4700,19870,2207,49,0,hospital_179,1745,S_139,2041
66135,-37.783563,145.335128,27 Tiverton Circuit,MOOROOLBARK,8880000,house,2015,4,2,2,SC_084,3388,19877,2004,54,0,hospital_113,2961,S_081,2920
34240,-37.718694,144.997484,20 Henty Street,RESERVOIR,5775000,house,2009,2,1,2,SC_103,2358,20010,861,32,0,hospital_139,135,S_030,1725
10280,-37.795382,144.932417,23 Hardiman Street,KENSINGTON,5805000,house,2011,2,1,0,SC_011,2036,20041,244,13,0,hospital_114,202,S_086,997
9944,-37.794002,144.920922,109 Bayswater Road,KENSINGTON,14115000,house,2015,4,2,0,SC_011,1360,20026,734,10,0,hospital_114,831,S_086,976
13815,-37.762402,144.896904,13 Tilba  Street,ABERFELDIE,9482000,house,2012,2,1,1,SC_085,1397,20037,1841,20,0,hospital_068,1468,S_049,1378
32103,-37.741479,145.014676,184 Gower Street,PRESTON,15540000,house,2009,5,3,3,SC_103,1140,20012,1284,27,0,hospital_035,2460,S_084,1149
6249,-37.787953,144.83813,16 Servante Street,SUNSHINE,3519000,house,2010,3,1,1,SC_102,744,20021,467,25,0,hospital_174,1244,S_080,831
33083,-37.735883,144.983661,656 Murray Road,PRESTON,5603000,house,2016,2,1,1,SC_103,1662,20012,1516,27,0,hospital_139,2401,S_030,699
37743,-37.657739,145.035876,71 Narina Way,EPPING,5640000,house,2011,3,1,2,SC_062,4425,20005,782,43,0,hospital_053,1841,S_229,1738
39461,-37.715151,145.033207,11 Golf Avenue,KINGSBURY,7630000,house,2015,3,1,1,SC_047,2617,20009,2237,33,0,hospital_025,901,S_225,1156
70114,-37.8585055,145.10304159999995,47 Ashwood Drive,ASHWOOD,12980000,house,2012,4,3,2,SC_042,2329,19840,1859,27,0,hospital_089,790,S_112,1202
38060,-37.771797,145.017373,181 Rathmines Street,FAIRFIELD,7200000,house,2011,3,1,0,SC_001,2192,19930,822,19,0,hospital_035,1297,S_219,2178
4647,-37.842263,144.87455400000005,72 Speight Street,NEWPORT,6526000,house,2010,3,1,0,SC_033,2997,19994,797,20,0,hospital_141,2694,S_056,2587
52627,-37.819843,145.006982,2 Neptune Street,RICHMOND,7750000,house,2013,2,1,0,SC_038,2310,19906,861,12,0,hospital_122,295,S_076,1518
68274,-37.85328300000001,145.015553,11 Mount Pleasant Grove,ARMADALE,14520000,house,2012,3,1,2,SC_038,1554,19946,314,22,0,hospital_132,594,S_115,1076
13351,-37.703276,144.742968,60 Jade Way,HILLSIDE,6202000,house,2016,3,2,2,SC_048,3307,20000,2759,39,0,hospital_057,8957,S_163,1313
79897,-38.003476,145.16564499999996,20 Wattleseed Way,KEYSBOROUGH,7000000,house,2016,4,2,2,SC_057,1374,19889,3615,50,0,hospital_096,1193,S_079,1303
87059,-37.923464,145.004798,711 Hampton Street,BRIGHTON,16380000,house,2012,3,1,2,SC_046,3444,19951,1190,22,0,hospital_156,1746,S_009,1208
88529,-37.94688797,145.03895569999997,16 Worthing Road,HIGHETT,7280000,house,2008,4,1,2,SC_079,311,19872,308,40,0,hospital_110,1552,S_069,311
90998,-37.96701,145.085542,78 Benkel Avenue,CHELTENHAM,6160000,house,2013,3,2,3,SC_003,553,19865,2435,40,0,hospital_109,1064,S_003,2037
24033,-37.709679,144.96618,15 Winn Grove,FAWKNER,2880000,house,2012,2,2,1,SC_030,2898,19962,741,33,0,hospital_139,2941,S_161,2349
19162,-37.691766,144.932876,7 Stevenson Street,BROADMEADOWS,3375000,house,2014,3,1,1,SC_059,4240,20030,1519,36,0,hospital_104,4702,S_209,1767
28366,-37.806496,144.97841100000005,62 Young Street,FITZROY,19040000,house,2013,3,2,1,SC_008,961,19843,701,8,0,hospital_140,220,S_175,586
50287,-37.76132584,145.08840940000005,5 Warringal Street,BULLEEN,6296000,house,2009,3,2,2,SC_009,572,19935,2485,27,0,hospital_004,2406,S_154,619
45171,-37.682871,145.13449,5 Candlebark Close,DIAMOND CREEK,2752000,house,2012,3,2,2,SC_051,2448,19988,2369,49,0,hospital_075,3535,S_051,258
1650,-37.808619,144.88365,105 Queensville Street,KINGSVILLE,6870000,house,2012,3,1,0,SC_043,2562,20023,772,19,0,hospital_056,1738,S_201,1537
68594,-37.856889,145.018652,57 Armadale Street,ARMADALE,13200000,house,2010,3,2,1,SC_038,2033,19945,77,23,0,hospital_132,912,S_235,974
8471,-37.760373,144.777297,4 Furlong Road,CAIRNLEA,7980000,house,2014,4,2,2,SC_048,4385,20002,2644,33,0,hospital_057,3274,S_152,915
55646,-37.83934402,145.06251530000003,4 Trumper Street,CAMBERWELL,27030000,house,2009,2,1,2,SC_099,1716,19851,794,29,0,hospital_168,994,S_160,889
83023,-37.88340378,145.2434235,125 Allister Avenue,KNOXFIELD,4400000,house,2009,3,1,1,SC_073,5654,19869,4414,53,0,hospital_002,3795,S_027,1958
14406,-37.75365,144.900374,39 Thomson Street,ESSENDON,5400000,house,2016,4,2,2,SC_082,2236,20037,1417,20,0,hospital_184,1329,S_197,1349
1286,-37.798695,144.90336100000005,62 Moore Street,FOOTSCRAY,9800000,house,2016,3,2,0,SC_011,2136,20025,266,14,0,hospital_003,1444,S_201,523
81361,-37.979617,145.213961,5/5-7 Margaret Crescent,DANDENONG,6086000,house,2014,3,2,2,SC_112,837,19888,1211,53,0,hospital_033,401,S_183,359
8058,-37.747892,144.747712,12 Thorpe Place,BURNSIDE,4565000,house,2010,4,2,2,SC_048,1749,20001,4551,36,0,hospital_057,6043,S_156,793
46816,-37.706889,145.165636,2/21 Frank Street,ELTHAM,6748000,house,2012,3,2,2,SC_051,3734,19987,1735,44,0,hospital_075,5267,S_194,1126
6066,-37.78665543,144.842453,11 Yewers Street,SUNSHINE,4224000,house,2009,2,1,1,SC_102,918,20021,868,25,0,hospital_174,1326,S_080,995
81230,-37.98879623,145.22550959999995,39 MacPherson Street,DANDENONG,7040000,house,2009,3,1,2,SC_112,936,19888,1391,53,0,hospital_119,705,S_184,809
74383,-37.8806,145.02096,6 Hartley Avenue,CAULFIELD,15300000,house,2015,5,2,2,SC_023,1986,19944,1757,20,0,hospital_080,614,S_166,624
35591,-37.697401,144.986161,8 Bartrop Street,RESERVOIR,4300000,house,2013,3,2,3,SC_103,4897,20008,2283,36,0,hospital_139,2477,S_161,2608
4101,-37.847821,144.872168,13 Challis Street,NEWPORT,10000000,house,2015,3,1,2,SC_033,3245,19994,1154,20,0,hospital_141,2353,S_056,2651
88637,-37.951843,145.027473,21 Marshall Avenue,HIGHETT,21900000,house,2016,4,2,2,SC_079,1231,19872,1320,40,0,hospital_058,1317,S_214,856
72001,-37.839149,145.26494499999995,11 Railway Parade,BAYSWATER,2520000,house,2013,2,1,1,SC_032,4327,19870,402,49,0,hospital_002,1839,S_139,458
